Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Tsunami,Tsunami,Fifth Edition,334,5ED,Normal,Near Mint,English,Uncommon,2414,16520,$0.28,$0.28
1,Hungry Mist,Hungry Mist,Fifth Edition,302,5ED,Normal,Near Mint,English,Common,2200,16318,$0.24,$0.24
1,War Mammoth,War Mammoth,Fifth Edition,340,5ED,Normal,Near Mint,English,Common,2440,16546,$0.13,$0.13
2,Malamet Scythe,Malamet Scythe,The Lost Caverns of Ixalan,200,LCI,Normal,Near Mint,English,Common,526339,7550302,$0.02,$0.01
2,Mineshaft Spider,Mineshaft Spider,The Lost Caverns of Ixalan,202,LCI,Normal,Near Mint,English,Common,526334,7549902,$0.02,$0.01
1,Basking Capybara,Basking Capybara,The Lost Caverns of Ixalan,175,LCI,Normal,Near Mint,English,Common,526139,7542457,$0.02,$0.02
3,River Herald Guide,River Herald Guide,The Lost Caverns of Ixalan,209,LCI,Normal,Near Mint,English,Common,526297,7548292,$0.09,$0.03
3,Seeker of Sunlight,Seeker of Sunlight,The Lost Caverns of Ixalan,210,LCI,Normal,Near Mint,English,Common,526281,7547012,$0.06,$0.02
1,Twists and Turns,Twists and Turns,The Lost Caverns of Ixalan,217,LCI,Normal,Near Mint,English,Uncommon,525244,7520980,$0.10,$0.10
1,Curious Altisaur (Extended Art),Curious Altisaur,Commander: The Lost Caverns of Ixalan,58,LCC,Normal,Near Mint,English,Rare,526250,7545252,$4.05,$4.05
1,Jadelight Spelunker,Jadelight Spelunker,The Lost Caverns of Ixalan,196,LCI,Normal,Near Mint,English,Rare,524206,7501199,$0.25,$0.25
1,Ixalli's Lorekeeper,Ixalli's Lorekeeper,The Lost Caverns of Ixalan,194,LCI,Normal,Near Mint,English,Uncommon,525262,7522005,$0.10,$0.10
1,Nurturing Bristleback,Nurturing Bristleback,The Lost Caverns of Ixalan,203,LCI,Normal,Near Mint,English,Common,525041,7514166,$0.05,$0.05
1,Malamet Brawler,Malamet Brawler,The Lost Caverns of Ixalan,199,LCI,Normal,Near Mint,English,Common,526343,7550622,$0.02,$0.02
1,"Ghalta, Stampede Tyrant","Ghalta, Stampede Tyrant",The Lost Caverns of Ixalan,185,LCI,Normal,Near Mint,English,Mythic,517522,7440048,$12.90,$12.90
1,Glowcap Lantern,Glowcap Lantern,The Lost Caverns of Ixalan,187,LCI,Normal,Near Mint,English,Uncommon,525248,7521200,$0.06,$0.06
1,Tendril of the Mycotyrant,Tendril of the Mycotyrant,The Lost Caverns of Ixalan,215,LCI,Normal,Near Mint,English,Uncommon,525656,7530030,$0.02,$0.02
1,Explorer's Cache,Explorer's Cache,The Lost Caverns of Ixalan,184,LCI,Normal,Near Mint,English,Uncommon,524415,7509654,$0.03,$0.03
1,Malamet Veteran,Malamet Veteran,The Lost Caverns of Ixalan,201,LCI,Normal,Near Mint,English,Common,526276,7546612,$0.01,$0.01
1,Cosmium Confluence,Cosmium Confluence,The Lost Caverns of Ixalan,181,LCI,Normal,Near Mint,English,Rare,524208,7501284,$0.11,$0.11
2,Earthshaker Dreadmaw,Earthshaker Dreadmaw,The Lost Caverns of Ixalan,183,LCI,Normal,Near Mint,English,Uncommon,525160,7517689,$0.12,$0.06
1,Kaslem's Stonetree,Kaslem's Stonetree,The Lost Caverns of Ixalan,197,LCI,Normal,Near Mint,English,Common,526137,7542297,$0.01,$0.01
1,Colossadactyl,Colossadactyl,The Lost Caverns of Ixalan,180,LCI,Normal,Near Mint,English,Uncommon,525167,7518249,$0.04,$0.04
1,Jadelight Spelunker,Jadelight Spelunker,The Lost Caverns of Ixalan,196,LCI,Normal,Near Mint,English,Rare,524206,7501199,$0.25,$0.25
1,Tomakul Honor Guard,Tomakul Honor Guard,The Brothers' War,195,BRO,Normal,Near Mint,English,Common,453140,6717980,$0.02,$0.02
1,Sarinth Steelseeker,Sarinth Steelseeker,The Brothers' War,189,BRO,Normal,Near Mint,English,Uncommon,452914,6710376,$0.14,$0.14
1,Argothian Opportunist,Argothian Opportunist,The Brothers' War,167,BRO,Normal,Near Mint,English,Common,451939,6675777,$0.03,$0.03
1,Tawnos's Tinkering,Tawnos's Tinkering,The Brothers' War,191,BRO,Normal,Near Mint,English,Common,452216,6686963,$0.01,$0.01
1,Gaea's Gift,Gaea's Gift,The Brothers' War,182,BRO,Normal,Near Mint,English,Common,452208,6686623,$0.45,$0.45
1,Fallaji Excavation,Fallaji Excavation,The Brothers' War,178,BRO,Normal,Near Mint,English,Uncommon,452202,6686343,$0.02,$0.02
1,Spinneret Sliver,Spinneret Sliver,Time Spiral: Remastered,230,TSR,Normal,Near Mint,English,Common,234005,4813559,$0.22,$0.22
1,Seal of Primordium,Seal of Primordium,Time Spiral: Remastered,228,TSR,Normal,Near Mint,English,Common,233988,4812453,$0.26,$0.26
1,Seal of Primordium,Seal of Primordium,Time Spiral: Remastered,228,TSR,Normal,Near Mint,English,Common,233988,4812453,$0.26,$0.26
1,Thrill of the Hunt,Thrill of the Hunt,Time Spiral: Remastered,241,TSR,Normal,Near Mint,English,Common,234302,4824679,$0.01,$0.01
1,Uktabi Drake,Uktabi Drake,Time Spiral: Remastered,243,TSR,Normal,Near Mint,English,Common,234285,4823834,$0.02,$0.02
1,Thelonite Hermit,Thelonite Hermit,Time Spiral: Remastered,239,TSR,Normal,Near Mint,English,Rare,234010,4814059,$0.14,$0.14
1,Mire Boa,Mire Boa,Time Spiral: Remastered,219,TSR,Normal,Near Mint,English,Uncommon,234003,4813359,$0.05,$0.05
1,Nantuko Shaman,Nantuko Shaman,Time Spiral: Remastered,221,TSR,Normal,Near Mint,English,Common,233966,4811536,$0.01,$0.01
1,Thelon of Havenwood,Thelon of Havenwood,Time Spiral: Remastered,238,TSR,Normal,Near Mint,English,Rare,234015,4814559,$0.26,$0.26
1,Durkwood Baloth,Durkwood Baloth,Time Spiral: Remastered,200,TSR,Normal,Near Mint,English,Common,234293,4824159,$0.02,$0.02
