Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Rankle's Prank,Rankle's Prank,Promo Pack: Wilds of Eldraine,102p,PPWOE,Normal,Near Mint,English,Rare,514287,7409921,$0.84,$0.84
2,Spined Fluke,Spined Fluke,The List Reprints,1196,LIST,Normal,Near Mint,English,Uncommon,507589,7318970,$0.24,$0.12
1,Murk Dwellers,Murk Dwellers,Fifth Edition,180,5ED,Normal,Near Mint,English,Common,2287,16399,$0.10,$0.10
1,Pestilence,Pestilence,Fifth Edition,186,5ED,Normal,Near Mint,English,Common,2310,16422,$0.30,$0.30
1,Blight,Blight,Fifth Edition,144,5ED,Normal,Near Mint,English,Uncommon,2048,16169,$0.24,$0.24
1,Bog Imp,Bog Imp,Fifth Edition,145,5ED,Normal,Near Mint,English,Common,2051,16172,$0.13,$0.13
1,Tithing Blade,Tithing Blade,The Lost Caverns of Ixalan,128,LCI,Normal,Near Mint,English,Common,526379,7553082,$0.30,$0.30
2,Hermitic Nautilus,Hermitic Nautilus,The Lost Caverns of Ixalan,58,LCI,Normal,Near Mint,English,Uncommon,525137,7516454,$0.04,$0.02
1,Visage of Dread,Visage of Dread,The Lost Caverns of Ixalan,129,LCI,Normal,Near Mint,English,Uncommon,525361,7525453,$0.03,$0.03
1,Bringer of the Last Gift,Bringer of the Last Gift,The Lost Caverns of Ixalan,94,LCI,Normal,Near Mint,English,Rare,524318,7506784,$0.19,$0.19
1,Misery's Shadow,Misery's Shadow,The Brothers' War,107,BRO,Normal,Near Mint,English,Rare,452794,6708522,$0.24,$0.24
1,Goring Warplow,Goring Warplow,The Brothers' War,120,BRO,Normal,Near Mint,English,Common,453093,6714685,$0.02,$0.02
2,Razorlash Transmogrant,Razorlash Transmogrant,The Brothers' War,122,BRO,Normal,Near Mint,English,Rare,452641,6706311,$0.52,$0.26
1,Deadly Grub,Deadly Grub,Time Spiral: Remastered,108,TSR,Normal,Near Mint,English,Common,234324,4826594,$0.02,$0.02
1,Deepcavern Imp,Deepcavern Imp,Time Spiral: Remastered,110,TSR,Normal,Near Mint,English,Common,234326,4826794,$0.02,$0.02
1,Urborg Syphon-Mage,Urborg Syphon-Mage,Time Spiral: Remastered,148,TSR,Normal,Near Mint,English,Common,233902,4805226,$0.02,$0.02
1,Dark Withering,Dark Withering,Time Spiral: Remastered,107,TSR,Normal,Near Mint,English,Common,233855,4800731,$0.03,$0.03
2,Bonepicker Skirge (Showcase),Bonepicker Skirge,Phyrexia: All Will Be One,290,ONE,Normal,Near Mint,English,Common,478837,6945815,$0.06,$0.03
1,Black Sun's Twilight (Extended Art),Black Sun's Twilight,Phyrexia: All Will Be One,383,ONE,Normal,Near Mint,English,Rare,478312,6930938,$0.34,$0.34
2,Blightbelly Rat (Showcase),Blightbelly Rat,Phyrexia: All Will Be One,289,ONE,Normal,Near Mint,English,Common,479000,6949519,$0.06,$0.03
1,Bringer of the Last Gift (Borderless),Bringer of the Last Gift,The Lost Caverns of Ixalan,337,LCI,Normal,Near Mint,English,Rare,524335,7507082,$0.22,$0.22
1,Deep-Cavern Bat,Deep-Cavern Bat,Promo Pack: The Lost Caverns of Ixalan,406,PPLCI,Normal,Near Mint,English,Promo,524350,7507672,$3.27,$3.27
3,Queen's Bay Paladin,Queen's Bay Paladin,The Lost Caverns of Ixalan,115,LCI,Normal,Near Mint,English,Rare,525154,7517449,$0.39,$0.13
1,Abyssal Gorestalker,Abyssal Gorestalker,The Lost Caverns of Ixalan,87,LCI,Normal,Near Mint,English,Uncommon,525126,7515754,$0.02,$0.02
