Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Stormwatch Eagle,Stormwatch Eagle,The List Reprints,1113,LIST,Normal,Near Mint,English,Common,498643,7183476,$0.05,$0.05
1,Ertai's Meddling,Ertai's Meddling,The List Reprints,828,LIST,Normal,Near Mint,English,Rare,284350,5790105,$0.34,$0.34
1,Phantasmal Terrain,Phantasmal Terrain,Fifth Edition,107,5ED,Normal,Near Mint,English,Common,2312,16424,$0.10,$0.10
1,Drain Power,Drain Power,Fifth Edition,82,5ED,Normal,Near Mint,English,Rare,2116,16237,$1.80,$1.80
1,Krovikan Sorcerer,Krovikan Sorcerer,Fifth Edition,96,5ED,Normal,Near Mint,English,Common,2247,16362,$0.15,$0.15
1,Staunch Crewmate,Staunch Crewmate,The Lost Caverns of Ixalan,79,LCI,Normal,Near Mint,English,Uncommon,525119,7515254,$0.06,$0.06
2,Inverted Iceberg,Inverted Iceberg,The Lost Caverns of Ixalan,60,LCI,Normal,Near Mint,English,Common,526423,7555207,$0.02,$0.01
1,Relic's Roar,Relic's Roar,The Lost Caverns of Ixalan,71,LCI,Normal,Near Mint,English,Common,526292,7547892,$0.02,$0.02
1,Brackish Blunder,Brackish Blunder,The Lost Caverns of Ixalan,46,LCI,Normal,Near Mint,English,Common,526374,7552822,$0.02,$0.02
1,Marauding Brinefang,Marauding Brinefang,The Lost Caverns of Ixalan,64,LCI,Normal,Near Mint,English,Common,526283,7547172,$0.04,$0.04
1,Didact Echo,Didact Echo,The Lost Caverns of Ixalan,53,LCI,Normal,Near Mint,English,Common,524284,7505273,$0.01,$0.01
1,Pirate Hat,Pirate Hat,The Lost Caverns of Ixalan,70,LCI,Normal,Near Mint,English,Common,526331,7549662,$0.01,$0.01
1,River Herald Scout,River Herald Scout,The Lost Caverns of Ixalan,72,LCI,Normal,Near Mint,English,Common,526284,7547252,$0.02,$0.02
2,Song of Stupefaction,Song of Stupefaction,The Lost Caverns of Ixalan,77,LCI,Normal,Near Mint,English,Common,524285,7505353,$0.02,$0.01
1,Sinuous Benthisaur,Sinuous Benthisaur,The Lost Caverns of Ixalan,76,LCI,Normal,Near Mint,English,Uncommon,524314,7506539,$0.02,$0.02
