#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
1,"Bushwhack","Bushwhack","",FDN,215,,Normal,Common,,,,,true,"",false,"startercollection",core,,{G},Sorcery,"Choose one —; • Search your library for a basic land card, reveal it, put it into your hand, then shuffle.; • Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)",G,C61374E5-A7F6-455E-A40B-A481751B536B,normal,93928,133456,"679957",797365,03EBDB36-55E0-49DD-A514-785FBEB4AE19,,,,,1,G,1850,"Fight",1794,,true,false,fdn,https://scryfall.com/card/fdn/215/bushwhack?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.591-09:00,,
2,"Dwynen's Elite","Dwynen's Elite","",FDN,218,,Normal,Common,,,,,true,"",false,"beginnerbox, startercollection",core,,{1}{G},Creature — Elf Warrior,"When this creature enters, if you control another Elf, create a 1/1 green Elf Warrior creature token.",G,3D4A7DD3-9258-4BD1-ADC4-08F0205E196A,normal,93931,133462,"679960",797283,89D94C28-EA2E-4A3D-935F-6B2D9F2EFC7A,,,2,2,2,G,8036,"",1176,,true,false,fdn,https://scryfall.com/card/fdn/218/dwynens-elite?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.585-09:00,,
1,"Exsanguinate","Exsanguinate","",FDN,173,,Normal,Uncommon,,,,,true,"",false,"startercollection",core,,{X}{B}{B},Sorcery,"Each opponent loses X life. You gain life equal to the life lost this way.",B,8164B1E8-3350-465E-8A17-75F57D326344,normal,93886,133372,"679915",797029,F11D7311-4066-4A5D-BA28-9857FA707A0B,,,,,2,B,455,"",6647,,true,false,fdn,https://scryfall.com/card/fdn/173/exsanguinate?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,legal,2024-12-07T02:06:57.576-09:00,,
1,"Fanatical Firebrand","Fanatical Firebrand","",FDN,195,,Foil,Common,,,,,true,"",false,"startercollection",core,,{R},Creature — Goblin Pirate,"Haste (This creature can attack and {T} as soon as it comes under your control.); {T}, Sacrifice this creature: It deals 1 damage to any target.",R,D36E11F1-6AB3-4273-8114-A8FBBE21C1C3,normal,93908,133416,"679937",797356,D1296316-7781-4E98-95E6-7020648BE6A5,,,1,1,1,R,9651,"Haste",1241,,true,false,fdn,https://scryfall.com/card/fdn/195/fanatical-firebrand?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.566-09:00,,
1,"Firebrand Archer","Firebrand Archer","",FDN,196,,Normal,Common,,,,,true,"",false,"",core,,{1}{R},Creature — Human Archer,"Whenever you cast a noncreature spell, this creature deals 1 damage to each opponent.",R,2E9289D6-DBC6-456D-88CF-D1F534E731D6,normal,93909,133418,"679938",797357,FE0312F1-4C98-4B7F-8A34-0059EA80EDEF,,,2,1,2,R,1112,"",1849,,true,false,fdn,https://scryfall.com/card/fdn/196/firebrand-archer?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.587-09:00,,
5,"Forest","Forest","",WOE,275,,Normal,Common,,,,,true,"",false,"",expansion,,,Basic Land — Forest,"({T}: Add {G}.)",,B34BB2DC-C1AF-4D77-B0B3-A0FB342A5FC6,normal,87018,116928,"631638",729734,A4C99F1B-F304-42D5-BBEA-32283B01D43B,,,,,0,G,,"",,G,true,false,woe,https://scryfall.com/card/woe/275/forest?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-12-07T02:06:57.561-09:00,,
3,"Hungry Ghoul","Hungry Ghoul","",FDN,62,,Normal,Common,,,,,true,"",false,"beginnerbox",core,,{1}{B},Creature — Zombie,"{1}, Sacrifice another creature: Put a +1/+1 counter on this creature.",B,4A7A55A3-568C-4C31-9460-5B94DC0121D8,normal,93775,133692,"679139",797263,790F9433-7565-4F7F-88E8-8AF762EA0296,,,2,2,2,B,21992,"",4303,,false,false,fdn,https://scryfall.com/card/fdn/62/hungry-ghoul?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.573-09:00,,
1,"Infestation Sage","Infestation Sage","",FDN,64,,Normal,Common,,,,,true,"",false,"startercollection",core,,{B},Creature — Elf Warlock,"When this creature dies, create a 1/1 black and green Insect creature token with flying.",B,D398DCA3-F3A5-44C9-998F-B4FCE9E5C2BF,normal,93777,133696,"679141",797318,D40C73DE-7A5F-46F2-A70B-449BC8ECFE24,,,1,1,1,B,15302,"",85,,false,false,fdn,https://scryfall.com/card/fdn/64/infestation-sage?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.575-09:00,,
1,"Involuntary Employment","Involuntary Employment","",FDN,203,,Normal,Common,,,,,true,"",false,"",core,,{3}{R},Sorcery,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,7E86FB1E-9987-43BA-B59E-0CB03BBDEDB6,normal,93916,133432,"679945",797360,F3AD3D62-2F24-4562-B3FA-809213DBC4A4,,,,,4,R,7321,"Treasure",13471,BGRUW,true,false,fdn,https://scryfall.com/card/fdn/203/involuntary-employment?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.571-09:00,,
1,"Liliana, Dreadhorde General","Liliana, Dreadhorde General","",FDN,176,,Foil,Mythic,,,,,true,"",false,"",core,,{4}{B}{B},Legendary Planeswalker — Liliana,"Whenever a creature you control dies, draw a card.; +1: Create a 2/2 black Zombie creature token.; −4: Each player sacrifices two creatures of their choice.; −9: Each opponent chooses a permanent they control of each permanent type and sacrifices the rest.",B,5E958212-6A5B-4288-8D31-F1572619D7DC,normal,93889,133378,"679918",795126,CB28D217-795E-4320-A032-CD713F7ECC8A,,6,,,6,B,792,"",,,true,false,fdn,https://scryfall.com/card/fdn/176/liliana-dreadhorde-general?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-12-07T02:06:57.564-09:00,,
