#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
1,"Break Down the Door","","Duskmourn: House of Horror",DSK,170,,Foil,Uncommon,577682,,,,true,"",false,"",expansion,,{2}{G},Instant,"Choose one —; • Exile target artifact.; • Exile target enchantment.; • Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",G,A11D8372-87FB-40A2-B638-314C6A5AF03B,normal,92258,130471,"673575",788234,209E9BBC-A15D-47FC-B149-6B0C57DD09EA,,,,,3,G,13918,"Manifest, Manifest dread",4872,,false,false,dsk,https://scryfall.com/card/dsk/170/break-down-the-door?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.254-09:00,,
1,"Cackling Slasher","","Duskmourn: House of Horror",DSK,85,,Normal,Common,578339,,,,true,"",false,"",expansion,,{3}{B},Creature — Human Assassin,"Deathtouch; Cackling Slasher enters with a +1/+1 counter on it if a creature died this turn.",B,B9671F4B-72D2-48D7-A497-2EA0AB72CD0B,normal,92157,130301,"673490",788129,B1269CCF-FEBF-42B0-8C20-21CCB731A3EC,,,3,3,4,B,22207,"Deathtouch",,,false,false,dsk,https://scryfall.com/card/dsk/85/cackling-slasher?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.284-09:00,,
2,"Cult Healer","","Duskmourn: House of Horror",DSK,2,,Normal,Common,576488,,,,true,"",false,"",expansion,,{2}{W},Creature — Human Doctor,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, Cult Healer gains lifelink until end of turn.",W,C51DA69B-7FD7-43A3-BE29-C44FC0C36130,normal,92056,130135,"673407",786858,9C9B8FBE-8A5E-4B62-B53F-9EAD8147BBBB,,,3,3,3,W,21310,"Eerie",,,false,false,dsk,https://scryfall.com/card/dsk/2/cult-healer?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.277-09:00,,
1,"Dazzling Theater // Prop Room","","Duskmourn: House of Horror",DSK,334,,Normal,Rare,579143,,,,false,"inverted",false,"boosterfun",expansion,,{3}{W} // {2}{W},Enchantment — Room // Enchantment — Room,"Creature spells you cast have convoke. (Your creatures can help cast those spells. Each creature you tap while casting a creature spell pays for {1} or one mana of that creature's color.); (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // Untap each creature you control during each other player's untap step.; (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",,C46A02DB-13D6-477F-9DA0-822599470168,split,,130021,"673154",,988219DD-1B39-4C46-A3E3-844CA38E6E26,,,,,7,,3658,"",,,false,,dsk,https://scryfall.com/card/dsk/334/dazzling-theater-prop-room?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.286-09:00,,
1,"Dollmaker's Shop // Porcelain Gallery","","Duskmourn: House of Horror",DSK,4,,Normal,Mythic,575044,,,,true,"",false,"",expansion,,{1}{W} // {4}{W}{W},Enchantment — Room // Enchantment — Room,"Whenever one or more non-Toy creatures you control attack a player, create a 1/1 white Toy artifact creature token.; (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // Creatures you control have base power and toughness each equal to the number of creatures you control.; (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",,E633412B-E36B-4EC5-B0D0-7CB24C7503F4,split,92060,130139,"673409",786368,C5EE6651-9946-4BAE-B21E-6CF28FA77B13,,,,,8,,6212,"",,,false,,dsk,https://scryfall.com/card/dsk/4/dollmakers-shop-porcelain-gallery?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.272-09:00,,
1,"Fear of Lost Teeth","","Duskmourn: House of Horror",DSK,97,,Normal,Common,575062,,,,true,"enchantment",false,"",expansion,,{B},Enchantment Creature — Nightmare,"When Fear of Lost Teeth dies, it deals 1 damage to any target and you gain 1 life.",B,3724CC42-1BBD-4A11-8469-AB8492DDBA52,normal,92173,130325,"673502",786496,259045FE-F349-4BE1-BF29-465D084ED35E,,,1,1,1,B,14581,"",1737,,false,false,dsk,https://scryfall.com/card/dsk/97/fear-of-lost-teeth?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.265-09:00,,
1,"Fear of Surveillance","","Duskmourn: House of Horror",DSK,11,,Normal,Common,577148,,,,true,"enchantment",false,"",expansion,,{1}{W},Enchantment Creature — Nightmare,"Vigilance; Whenever Fear of Surveillance attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",W,52478437-BB6C-48BB-855D-54A8A4D42D18,normal,92069,130153,"673416",786870,6E98559D-D9FD-4BDF-8DF9-389EEE756A3A,,,2,2,2,W,15940,"Surveil, Vigilance",,,false,false,dsk,https://scryfall.com/card/dsk/11/fear-of-surveillance?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.267-09:00,,
5,"Forest","","Magic 2015",M15,268,,Normal,Common,91060,,,,true,"",false,"",core,,,Basic Land — Forest,"({T}: Add {G}.)",,B34BB2DC-C1AF-4D77-B0B3-A0FB342A5FC6,normal,,53354,"383243",267709,6FB07E09-BFF6-45FD-B408-FD957F69A994,,,,,0,G,,"",,G,true,false,m15,https://scryfall.com/card/m15/268/forest?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-12-06T00:17:48.294-09:00,,
1,"Friendly Ghost","","Duskmourn: House of Horror",DSK,12,,Normal,Common,577647,,,,true,"",false,"",expansion,,{3}{W},Creature — Spirit,"Flying; When Friendly Ghost enters, target creature gets +2/+4 until end of turn.",W,E6A93240-8578-479E-B5E7-73F51B141CC8,normal,92070,130155,"673417",788255,20E0DBA2-D15C-4D55-9B68-00648175E760,,,2,4,4,W,22300,"Flying",,,false,false,dsk,https://scryfall.com/card/dsk/12/friendly-ghost?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.264-09:00,,
2,"Give In to Violence","","Duskmourn: House of Horror",DSK,101,,Normal,Common,577153,,,,true,"",false,"",expansion,,{1}{B},Instant,"Target creature gets +2/+2 and gains lifelink until end of turn.",B,2BF4811F-3462-4542-ACB0-101E772BFEC9,normal,92179,130333,"673506",786824,00AC1759-D4CC-41D5-A9B7-A89B80D2190C,,,,,2,B,17541,"",,,false,false,dsk,https://scryfall.com/card/dsk/101/give-in-to-violence?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-12-06T00:17:48.258-09:00,,
