#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
1,"Dazzling Theater // Prop Room","Dazzling Theater // Prop Room","",DSK,3,,Normal,Rare,,,,,true,"",false,"",expansion,,{3}{W} // {2}{W},Enchantment — Room // Enchantment — Room,"(You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); Creature spells you cast have convoke. (Your creatures can help cast those spells. Each creature you tap while casting a creature spell pays for {1} or one mana of that creature's color.) // (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); Untap each creature you control during each other player's untap step.",,C46A02DB-13D6-477F-9DA0-822599470168,split,92057,,"",788414,8E2FAE80-60AF-44CF-95B4-177837435D1A,,,,,7,,23662,"",,,false,,dsk,https://scryfall.com/card/dsk/3/dazzling-theater-prop-room?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.924-08:00,,
1,"Erratic Apparition","Erratic Apparition","",DSK,54,,Normal,Common,,,,,true,"",false,"",expansion,,{2}{U},Creature — Spirit,"Flying, vigilance; Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, Erratic Apparition gets +1/+1 until end of turn.",U,23D5D43C-EC78-42DD-A53E-A1EE91C94B1D,normal,92120,,"",788298,A74FD612-2890-4333-A379-5BF7650FBB87,,,1,3,3,U,27945,"Flying, Vigilance, Eerie",,,false,false,dsk,https://scryfall.com/card/dsk/54/erratic-apparition?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.919-08:00,,
1,"Fear of Impostors","Fear of Impostors","",DSK,57,,Normal,Uncommon,,,,,true,"nyxtouched",false,"",expansion,,{1}{U}{U},Enchantment Creature — Nightmare,"Flash; When Fear of Impostors enters, counter target spell. Its controller manifests dread. (That player looks at the top two cards of their library, then puts one onto the battlefield face down as a 2/2 creature and the other into their graveyard. If it's a creature card, it can be turned face up any time for its mana cost.)",U,628AE0E4-5D54-48A1-A24C-B9C1D862DF9D,normal,92123,,"",786392,BDEE441E-14AB-42D1-B447-5A6488FD713A,,,3,2,3,U,22279,"Flash",,,false,false,dsk,https://scryfall.com/card/dsk/57/fear-of-impostors?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.914-08:00,,
1,"Fear of Isolation","Fear of Isolation","",DSK,58,,Normal,Uncommon,,,,,true,"nyxtouched",false,"",expansion,,{1}{U},Enchantment Creature — Nightmare,"As an additional cost to cast this spell, return a permanent you control to its owner's hand.; Flying",U,0EE28549-5909-4372-8376-34010B7B6654,normal,92124,,"",786394,69AA6054-8C59-4BBC-A283-ADB453639786,,,2,3,2,U,26777,"Flying",,,false,false,dsk,https://scryfall.com/card/dsk/58/fear-of-isolation?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.920-08:00,,
1,"Fear of Surveillance","Fear of Surveillance","",DSK,11,,Normal,Common,,,,,true,"nyxtouched",false,"",expansion,,{1}{W},Enchantment Creature — Nightmare,"Vigilance; Whenever Fear of Surveillance attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",W,52478437-BB6C-48BB-855D-54A8A4D42D18,normal,92069,,"",786870,6E98559D-D9FD-4BDF-8DF9-389EEE756A3A,,,2,2,2,W,26264,"Surveil, Vigilance",,,false,false,dsk,https://scryfall.com/card/dsk/11/fear-of-surveillance?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.907-08:00,,
1,"Final Vengeance","Final Vengeance","",DSK,99,,Normal,Common,,,,,true,"",false,"",expansion,,{B},Sorcery,"As an additional cost to cast this spell, sacrifice a creature or enchantment.; Exile target creature.",B,CDBA7F43-DF9E-4BFB-9480-721C787AD051,normal,92175,,"",786857,648DA934-71F6-4945-A08F-09698414417B,,,,,1,B,26376,"",,,false,false,dsk,https://scryfall.com/card/dsk/99/final-vengeance?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.896-08:00,,
1,"Funeral Room // Awakening Hall","Funeral Room // Awakening Hall","",DSK,100,,Normal,Mythic,,,,,true,"",false,"",expansion,,{2}{B} // {6}{B}{B},Enchantment — Room // Enchantment — Room,"(You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); Whenever a creature you control dies, each opponent loses 1 life and you gain 1 life. // (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); When you unlock this door, return all creature cards from your graveyard to the battlefield.",,A39D541E-86C1-4595-A2E9-F107DEF5BBC6,split,92176,,"",786877,48237C98-5067-47A8-AF74-7B9BCE57C6A4,,,,,11,,18930,"",,,false,,dsk,https://scryfall.com/card/dsk/100/funeral-room-awakening-hall?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.902-08:00,,
1,"Ghost Vacuum","Ghost Vacuum","",DSK,248,,Normal,Rare,,,,,true,"",false,"",expansion,,{1},Artifact,"{T}: Exile target card from a graveyard.; {6}, {T}, Sacrifice Ghost Vacuum: Put each creature card exiled with Ghost Vacuum onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery.",,4EF583AB-E0A0-4E4B-BD65-AF766038B1FD,normal,92348,,"",786615,8AC39C01-127F-4471-BC74-11A90C48E306,,,,,1,,25212,"",,,false,false,dsk,https://scryfall.com/card/dsk/248/ghost-vacuum?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.897-08:00,,
1,"Glimmer Seeker","Glimmer Seeker","",DSK,14,,Normal,Uncommon,,,,,true,"",false,"",expansion,,{2}{W},Creature — Human Survivor,"Survival — At the beginning of your second main phase, if Glimmer Seeker is tapped, draw a card if you control a Glimmer creature. If you don't control a Glimmer creature, create a 1/1 white Glimmer enchantment creature token.",W,CBB5526B-3AA1-43D9-ACDB-BD230CE3FE63,normal,92072,,"",786372,7F06BBB1-0C7D-4803-9B35-8A2206803EED,,,3,3,3,W,26350,"Survival",,,false,false,dsk,https://scryfall.com/card/dsk/14/glimmer-seeker?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.910-08:00,,
1,"Grand Entryway // Elegant Rotunda","Grand Entryway // Elegant Rotunda","",DSK,15,,Normal,Common,,,,,true,"",false,"",expansion,,{1}{W} // {2}{W},Enchantment — Room // Enchantment — Room,"(You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); When you unlock this door, create a 1/1 white Glimmer enchantment creature token. // (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.); When you unlock this door, put a +1/+1 counter on each of up to two target creatures.",,F7574379-D10E-4BBF-B0B1-13FEEE753D8B,split,92073,,"",788258,EF8A8BA7-F955-425D-9A16-816FC48A2A83,,,,,5,,24084,"",,,false,,dsk,https://scryfall.com/card/dsk/15/grand-entryway-elegant-rotunda?utm_source=api,not_legal,legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,2024-09-27T12:56:21.904-08:00,,
