Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,"Nymris, Oona's Trickster","Nymris, Oona's Trickster",Commander: Wilds of Eldraine,141,WOC,Normal,Near Mint,English,Rare,513864,7424323,$0.21,$0.21
1,Deathbloom Ritualist,Deathbloom Ritualist,The Brothers' War,208,BRO,Normal,Near Mint,English,Rare,452396,6695486,$0.12,$0.12
1,Evangel of Synthesis,Evangel of Synthesis,The Brothers' War,209,BRO,Normal,Near Mint,English,Uncommon,452543,6705116,$0.03,$0.03
2,"Ash, Party Crasher","Ash, Party Crasher",Wilds of Eldraine,201,WOE,Normal,Near Mint,English,Uncommon,512159,7355362,$0.04,$0.02
1,"Nissa, Ascended Animist (Oil Slick Raised Foil)","Nissa, Ascended Animist",Phyrexia: All Will Be One,362,ONE,Foil,Near Mint,English,Mythic,478323,6931473,$6.57,$6.57
1,Charforger,Charforger,Phyrexia: All Will Be One,199,ONE,Normal,Near Mint,English,Uncommon,479044,6950714,$0.05,$0.05
1,Cinderslash Ravager,Cinderslash Ravager,Phyrexia: All Will Be One,200,ONE,Normal,Near Mint,English,Uncommon,479504,6959048,$0.01,$0.01
1,"Neyali, Suns' Vanguard","Neyali, Suns' Vanguard",Commander: Phyrexia: All Will Be One,2,ONC,Normal,Near Mint,English,Mythic,478377,6990366,$0.51,$0.51
1,"Xantcha, Sleeper Agent","Xantcha, Sleeper Agent",Commander 2018,50,C18,Normal,Near Mint,English,Rare,170804,3807977,$1.77,$1.77
1,Serum-Core Chimera,Serum-Core Chimera,Phyrexia: All Will Be One,215,ONE,Normal,Near Mint,English,Uncommon,478974,6948588,$0.01,$0.01
1,Slaughter Singer,Slaughter Singer,Phyrexia: All Will Be One,216,ONE,Normal,Near Mint,English,Uncommon,478447,6935309,$0.05,$0.05
1,Vivisection Evangelist,Vivisection Evangelist,Phyrexia: All Will Be One,220,ONE,Normal,Near Mint,English,Uncommon,478930,6946750,$0.02,$0.02
1,Glissa Sunslayer,Glissa Sunslayer,Phyrexia: All Will Be One,202,ONE,Normal,Near Mint,English,Rare,478303,6930368,$2.90,$2.90
1,Cephalopod Sentry,Cephalopod Sentry,Phyrexia: All Will Be One,198,ONE,Normal,Near Mint,English,Uncommon,479488,6958583,$0.03,$0.03
1,Necrogen Rotpriest (Showcase),Necrogen Rotpriest,Phyrexia: All Will Be One,296,ONE,Normal,Near Mint,English,Uncommon,478704,6943141,$0.02,$0.02
1,Voidwing Hybrid,Voidwing Hybrid,Phyrexia: All Will Be One,221,ONE,Normal,Near Mint,English,Uncommon,479507,6959233,$0.07,$0.07
1,Spellscorn Coven,Spellscorn Coven,Wilds of Eldraine,237,WOE,Normal,Near Mint,English,Uncommon,513335,7383284,$0.03,$0.03
2,Invasion of Azgol,Invasion of Azgol,March of the Machine,232,MOM,Normal,Near Mint,English,Uncommon,490611,7057272,$0.08,$0.04
2,Frolicking Familiar,Frolicking Familiar,Wilds of Eldraine,226,WOE,Normal,Near Mint,English,Uncommon,512186,7356172,$0.16,$0.08
1,Gingerbread Hunter,Gingerbread Hunter,Wilds of Eldraine,227,WOE,Normal,Near Mint,English,Uncommon,513609,7391527,$0.02,$0.02
5,Tempest Hart,Tempest Hart,Wilds of Eldraine,238,WOE,Normal,Near Mint,English,Uncommon,513007,7377201,$0.20,$0.04
1,"Greta, Sweettooth Scourge","Greta, Sweettooth Scourge",Wilds of Eldraine,205,WOE,Normal,Near Mint,English,Uncommon,512192,7356352,$0.10,$0.10
3,Threadbind Clique,Threadbind Clique,Wilds of Eldraine,239,WOE,Normal,Near Mint,English,Uncommon,512720,7373490,$0.09,$0.03
1,Shrouded Shepherd,Shrouded Shepherd,Wilds of Eldraine,236,WOE,Normal,Near Mint,English,Uncommon,512718,7373400,$0.02,$0.02
