Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Argentum Masticore,Argentum Masticore,Phyrexia: All Will Be One,222,ONE,Normal,Near Mint,English,Rare,478975,6948668,$0.12,$0.12
2,Cathodion,Cathodion,Urza's Saga,287,USG,Normal,Near Mint,English,Uncommon,6813,20294,$0.52,$0.26
1,Dune Mover,Dune Mover,Phyrexia: All Will Be One,226,ONE,Normal,Near Mint,English,Common,479082,6951444,$0.02,$0.02
1,Extruder,Extruder,Urza's Destiny,130,UDS,Normal,Near Mint,English,Uncommon,6169,19665,$0.19,$0.19
1,Flywheel Racer,Flywheel Racer,March of the Machine,259,MOM,Normal,Near Mint,English,Common,491763,7089263,$0.03,$0.03
1,Gingerbrute,Gingerbrute,Wilds of Eldraine,246,WOE,Normal,Near Mint,English,Common,513348,7384189,$0.17,$0.17
1,Henge Guardian,Henge Guardian,Mercadian Masques,297,MMQ,Normal,Near Mint,English,Uncommon,6551,20044,$0.13,$0.13
1,Hollow Warrior,Hollow Warrior,Prophecy,138,PCY,Normal,Near Mint,English,Uncommon,7315,20781,$0.16,$0.16
1,Hopping Automaton,Hopping Automaton,Urza's Saga,297,USG,Normal,Near Mint,English,Uncommon,6916,20394,$0.21,$0.21
2,Metallic Sliver,Metallic Sliver,Tempest,297,TMP,Normal,Near Mint,English,Common,5629,19134,$0.60,$0.30
1,Myr Convert,Myr Convert,Phyrexia: All Will Be One,234,ONE,Normal,Near Mint,English,Uncommon,478325,6931503,$0.10,$0.10
1,Myr Convert (Showcase),Myr Convert,Phyrexia: All Will Be One,297,ONE,Normal,Near Mint,English,Uncommon,478326,6931583,$0.01,$0.01
1,Obsianus Golem,Obsianus Golem,Fourth Edition,339,4ED,Normal,Near Mint,English,Uncommon,1863,15988,$0.18,$0.18
1,Phyrexian Archivist,Phyrexian Archivist,March of the Machine,262,MOM,Normal,Near Mint,English,Common,491766,7089503,$0.03,$0.03
1,Ribskiff,Ribskiff,Phyrexia: All Will Be One,240,ONE,Normal,Near Mint,English,Uncommon,479631,6966244,$0.02,$0.02
1,Swiftgear Drake,Swiftgear Drake,The Brothers' War,251,BRO,Normal,Near Mint,English,Common,453121,6716710,$0.01,$0.01
1,Telethopter,Telethopter,Tempest,311,TMP,Normal,Near Mint,English,Uncommon,5765,19261,$0.15,$0.15
1,Ticking Gnomes,Ticking Gnomes,Urza's Legacy,136,ULG,Normal,Near Mint,English,Uncommon,6399,19895,$0.32,$0.32
1,Ankh of Mishra,Ankh of Mishra,Fifth Edition,348,5ED,Normal,Near Mint,English,Rare,2024,16145,$3.15,$3.15
